id,age,checking_status,class,credit_amount,credit_history,duration,employment,existing_credits,feat01,feat02,feat03,feat04,feat05,feat06,feat07,feat08,feat09,feat10,foreign_worker,housing,installment_commitment,job,num_dependents,other_parties,other_payment_plans,own_telephone,personal_status,property_magnitude,purpose,residence_since,savings_status
495,29,'<0',good,3640,'existing paid',12,'1<=X<4',1,0.3133905162102559,0.5806273391390605,1.0239629905775725,1.3421174799980125,0.6552169327450628,0.5353858200001487,0.8731210141705847,0.7474277093651259,0.445160537784092,0.6480182921320243,yes,own,2,'unskilled resident',2,'co applicant',none,none,'male single','life insurance',furniture/equipment,2,'<100'
496,26,'no checking',good,5437,'delayed previously',27,'4<=X<7',2,0.5757280984245232,0.6416426071528661,0.8087029191419672,1.0983684241558938,0.9496754142275401,1.2680114923756758,0.7677467260742836,1.540394665057188,0.7578153898265771,0.45634134060981746,yes,own,3,skilled,1,none,none,none,'male single',car,business,4,'<100'
497,32,'no checking',good,4674,'existing paid',18,'<1',1,0.5963506000080586,0.5456808017629703,1.5795678364218309,0.909812806491603,0.5039689479502647,0.5763163088458199,1.1011470538504124,0.620002511248269,1.5313224423017382,0.17457187352079095,yes,own,3,skilled,1,none,none,yes,'male single',car,radio/tv,2,'<100'
498,27,'<0',bad,1259,'existing paid',9,'<1',1,0.4346694775111991,0.6571691931765075,1.1781845073434785,1.407706401945471,0.6510887481664509,1.0468859957450931,1.2250977712439024,0.39102886247879765,1.2369092283053824,0.36549657071027863,yes,'for free',3,'high qualif/self emp/mgmt',1,none,none,yes,'male single','no known property','new car',2,'<100'
499,23,'>=200',good,1392,'existing paid',12,'1<=X<4',1,0.6475328717145183,0.47727177032279694,0.7464395537535486,1.3961169651132455,1.2686677613803625,1.0726464628964831,1.2963394413959624,0.17962272329280216,0.9844072346093359,0.6269134327212234,yes,rent,3,skilled,1,none,none,none,'male mar/wid','real estate',radio/tv,4,'<100'
500,33,'no checking',good,2979,'existing paid',15,'4<=X<7',1,0.47273446726413043,0.6597550292169363,1.280537697047007,1.2186211307098107,0.5120491690031372,0.7242947131612963,1.204789279661883,1.378045486907355,0.6334513113295599,0.6120055802076672,yes,own,2,skilled,1,none,none,none,'male single',car,'used car',2,'<100'
501,23,'0<=X<200',good,1389,'delayed previously',24,'4<=X<7',2,0.25121490267205715,0.48214071954571025,1.4962577747285568,1.4423513725862094,0.807131146844125,1.1046363276362374,1.4425726175515665,0.8890957030846572,0.8658644415090346,0.5541928457100482,yes,rent,3,skilled,1,none,none,yes,'female div/dep/mar','life insurance',radio/tv,2,'100<=X<500'
502,51,'no checking',good,829,'critical/other existing credit',12,'4<=X<7',2,0.3983718027797077,0.7979962475818736,1.1300835325614764,0.37328497912653597,1.1537152292518638,0.5019312305924254,1.5446480102215656,1.4117018987657681,0.8668369264163454,0.4814413583975372,yes,own,4,skilled,1,none,none,yes,'female div/dep/mar',car,'new car',3,'100<=X<500'
503,24,'<0',bad,9663,'critical/other existing credit',36,'4<=X<7',2,0.41350944872456297,0.6827161684552752,0.4576824713432575,0.719474071038209,1.2167540512948043,0.7862347238190377,0.3102918018002006,0.6002374751474029,1.0767901619810938,0.5617391019688265,yes,own,4,skilled,1,none,none,yes,'male single',car,'used car',4,'<100'
504,34,'no checking',good,1850,'existing paid',24,'4<=X<7',1,0.31811648915828666,0.6503831435362899,0.3841417136291466,0.8312159831516197,1.3269592866314472,1.7812627294604728,1.0282200711934937,1.0675840756663093,1.0729139157327792,0.34894143219125917,yes,own,4,skilled,2,none,none,yes,'female div/dep/mar',car,'new car',3,'>=1000'
505,26,'no checking',bad,1584,'existing paid',12,'1<=X<4',1,0.7127756071878965,0.3042083500693098,0.6660140004792094,0.9350869635253687,0.8529116905971299,0.7715402011587357,0.8713675262090207,0.6404860103420524,0.9963725547963705,0.2622928027281072,yes,own,2,skilled,1,none,none,none,'female div/dep/mar','life insurance','new car',2,'500<=X<1000'
506,41,'no checking',good,1141,'existing paid',24,'>=7',1,0.4632876217993464,0.6199952772650408,0.7447678444528105,1.2512060415900061,0.6238546499432922,1.3107006939788381,0.7951402214584661,1.1731698631310237,1.0867235601132879,0.4273947034341906,yes,rent,4,'unskilled resident',1,none,none,none,'male mar/wid','real estate','new car',4,'100<=X<500'
507,22,'<0',good,1991,'existing paid',12,'<1',1,0.2901621048019217,0.6729242747054791,1.640165718009492,1.0459991846020913,1.5902635773595037,0.9947056937307399,0.9089758004005692,1.0069399427148358,0.7344592997785273,0.5390280814024357,yes,rent,4,skilled,1,none,none,none,'female div/dep/mar',car,furniture/equipment,1,'<100'
508,64,'no checking',good,1484,'existing paid',10,'1<=X<4',1,0.5435212013074403,0.4487881925807655,0.9496411178119546,0.36029507535317695,1.3516253128095803,1.491151859595376,0.6357252919948826,0.6140982355735651,1.395259290709225,0.5985762972653479,yes,own,2,skilled,1,none,none,yes,'female div/dep/mar',car,'new car',4,'<100'
509,37,'0<=X<200',bad,1985,'existing paid',12,'1<=X<4',1,0.3921162015687078,0.6265105853519095,0.5599289890376203,0.7863185346644939,0.8812137847921786,0.9897833533135872,1.1803497227998612,1.472488450142785,0.30888813977350404,0.4628797197394209,yes,own,4,'unskilled resident',1,none,none,none,'male single','life insurance',furniture/equipment,2,'<100'
510,45,'<0',good,250,'all paid',12,'>=7',1,0.33197830053778354,0.3700342665808751,0.6449388290581324,0.6205255042740387,0.5831918959659828,1.0907133827055087,0.4539409059753231,1.4775934766246976,1.2616085639372001,0.2364338866607626,yes,own,4,'unskilled resident',1,none,bank,none,'male mar/wid',car,retraining,1,'<100'
511,74,'>=200',good,958,'critical/other existing credit',6,'1<=X<4',3,0.5547323556807436,0.64782085447387,1.4271543598601868,0.7851471573114785,0.7740720696435797,0.9836725724347859,1.486576038231944,0.6376704679542917,0.468851939819179,0.3385451419213158,no,own,1,'unemp/unskilled non res',2,none,none,none,'male single','real estate','new car',1,'<100'
512,30,'<0',good,1830,'critical/other existing credit',12,'1<=X<4',2,0.45827297650502025,0.6270911617053946,1.4387868752667736,0.9180963452681538,1.1731647980311384,0.685224027324443,1.417668998940913,1.0065437544045257,0.5758370901570091,0.5162820089117544,yes,own,4,skilled,1,none,none,none,'male single','life insurance','new car',2,'<100'
513,33,'no checking',good,1636,'existing paid',6,'1<=X<4',1,0.5321187469939175,0.6851112575359642,0.9648825053037561,0.612686776066789,0.6891945008859326,0.39010119876945715,0.5468081543220406,1.2720078821297154,1.1104555480731415,0.6126128952669797,yes,own,4,skilled,1,none,none,none,'male div/sep','real estate',furniture/equipment,2,'>=1000'
514,30,'no checking',bad,12681,'critical/other existing credit',21,'>=7',1,0.2946549400074855,0.22197564544413412,1.5161790745305959,1.027045952839302,0.6048522805033705,1.5622722139923841,1.2157670525280455,1.4641427979108976,0.66207727147447,0.49449034336181363,yes,'for free',4,'high qualif/self emp/mgmt',1,none,none,yes,'male single','no known property','new car',4,'no known savings'
515,31,'no checking',good,1818,'existing paid',12,'4<=X<7',1,0.3440886662790765,0.5528866335156951,0.6860290389526489,1.0628179517234853,0.9882858982941436,1.4464403370728114,0.8482610596118938,1.0045015095613157,1.0129747650575607,0.48000750938714964,yes,own,3,'unskilled resident',1,none,none,none,'female div/dep/mar','real estate',furniture/equipment,4,'<100'
516,29,'no checking',good,1892,'existing paid',12,'<1',1,0.5163758626000584,0.5350879120456434,1.1449014527819499,1.2771168967194007,1.4748685307139393,0.5739870203755741,1.1809140437565802,0.48283194469145224,1.4781313071232578,0.60646970992054,yes,own,2,skilled,1,none,bank,none,'female div/dep/mar',car,radio/tv,2,'<100'
517,68,'<0',bad,14770,'existing paid',6,'>=7',1,0.6786778866956273,0.6530333541568328,0.8513090887170317,1.3113939837561133,1.342151565412147,1.3943048871566524,0.49284927971255027,1.3934517771348762,0.5459222611467301,0.5503736264758973,yes,own,1,'high qualif/self emp/mgmt',1,none,bank,yes,'male single','no known property','new car',4,'<100'
518,37,'0<=X<200',good,3543,'critical/other existing credit',18,'>=7',1,0.445328058049121,0.6741557299879692,0.9130201936377205,1.1915443131527788,1.0587939986534711,1.16019685727884,0.832903956906277,0.40278720778051663,1.1764649733021773,0.6546132684064622,yes,own,3,skilled,1,none,none,yes,'female div/dep/mar','life insurance',furniture/equipment,4,'<100'
519,36,'no checking',good,3191,'critical/other existing credit',21,'>=7',1,0.21680374849064166,0.6636967950621769,1.3358941900202423,0.5018952534347765,1.074827372759243,1.0287713861360914,1.1096326837457977,0.6641821260690204,1.2409349809382921,0.6699906039584612,yes,own,1,'high qualif/self emp/mgmt',1,none,none,yes,'male single',car,'used car',4,'<100'
520,54,'no checking',bad,4432,'existing paid',24,'1<=X<4',3,0.5341514097903212,0.3080608193503561,1.1928414591765988,1.2803359980885185,0.45705999950686665,1.119820424002142,0.8794917881879316,1.368419047626294,0.6728688782547199,0.5966194615136946,yes,own,2,'high qualif/self emp/mgmt',1,none,none,yes,'male single','life insurance',business,3,'>=1000'
521,23,'>=200',good,4147,'existing paid',36,'1<=X<4',1,0.621057411212687,0.76346506967464145,1.44132574031942,1.2056714746143178,1.5108173347140568,0.8271015342670082,0.6472173474306171,1.4732426162801433,1.4963406591503638,0.7678069462028663,yes,own,2,skilled,1,none,none,yes,'male single','real estate',radio/tv,2,'<100'
522,39,'<0',good,2654,'existing paid',20,'4<=X<7',1,0.37610446583266877,0.7781641860628383,0.6179811958159369,0.5176954681304442,1.3302615855558146,1.0814459300175514,0.6490828038433327,1.006331926700441,1.475698079222272,0.46899327633957755,yes,own,4,skilled,1,none,none,yes,'male single',car,furniture/equipment,4,'no known savings'
523,23,'0<=X<200',bad,14654,'existing paid',6,unemployed,1,0.33959980395263634,0.5729645779511674,0.8347223781998825,1.4341456121251293,0.6472031511041102,0.8834119054795339,1.0992132778312405,0.9937943174785838,0.8224129020378483,0.33093331588652997,yes,own,1,'unemp/unskilled non res',1,none,none,yes,'male single','life insurance','new car',2,'no known savings'
524,36,'0<=X<200',good,12160,'all paid',48,unemployed,1,0.557433010279924,0.6332596183307806,1.09546658499567,1.2371697390818754,0.8684627463089776,0.49531927599855574,0.6636173900745389,0.6310941855170358,1.232406466641355,0.5062272610384431,yes,'for free',4,'high qualif/self emp/mgmt',1,'co applicant',none,yes,'male single','no known property','new car',4,'no known savings'
525,35,'<0',good,4357,'existing paid',18,'1<=X<4',1,0.28468299259659063,0.39151961233414057,1.5598654089759294,1.2004615400662293,1.3816798291924013,0.540964016139737,1.2414619523164174,0.5599209981167179,0.7805355327495945,0.39642980706902753,yes,own,3,'unskilled resident',2,none,none,yes,'male single',car,'new car',4,'100<=X<500'
526,57,'<0',bad,641,'existing paid',12,'>=7',1,0.5632130077466959,0.7249847721034364,1.288911486613008,0.7197188478446807,1.065072609849856,0.7992071614081262,0.7035660849992115,1.133828631705273,1.1107017202737268,0.3820477672646968,yes,own,4,'unskilled resident',1,none,stores,none,'male single','real estate',radio/tv,4,'<100'
527,42,'0<=X<200',good,4976,'existing paid',24,'>=7',1,0.4297166370663848,0.8612673628366382,0.8776903893818577,0.8656593547111602,0.6910085127835449,0.8387474882142479,0.9260788674732385,0.9749746889994836,0.9377889141963882,0.4874730308584697,yes,own,2,skilled,1,none,none,yes,'female div/dep/mar',car,radio/tv,4,'no known savings'
528,34,'no checking',good,2470,'no credits/all paid',12,'>=7',2,0.37003681133480343,0.5880578749430279,1.114464617824121,1.1900619329882338,0.8963981665483238,1.5436775990159042,1.1327738976263753,0.7638286392021973,0.4445188792919471,0.42042503075487814,yes,own,2,skilled,1,none,none,none,'male single','life insurance',furniture/equipment,4,'<100'
529,43,'no checking',good,2814,'existing paid',18,'1<=X<4',1,0.4765361942714866,0.5296424416005078,1.1400644592881015,0.5922249396991844,1.2423322420040905,0.8077849869981779,1.200585593662777,0.5637649163218468,0.5453226359177226,0.4123473091844114,yes,own,3,skilled,1,none,none,yes,'male single','real estate',furniture/equipment,4,'<100'
530,20,'0<=X<200',bad,2745,'existing paid',24,'1<=X<4',1,0.3678690176835611,0.8857042665642354,0.7001953051704669,0.4971569960496922,1.7604821418071344,1.025865834345412,0.7957879826863368,1.0997487458287607,1.1139635291596268,0.5173598042638945,yes,rent,3,'unskilled resident',1,none,none,yes,'female div/dep/mar','life insurance','new car',4,'<100'
531,32,'0<=X<200',good,2556,'critical/other existing credit',21,'4<=X<7',2,0.3644346893772785,0.6192966537818141,0.7694088547335277,1.2731249699995595,0.8358643787368989,0.8340700916882113,1.740450024723896,0.8328279085491301,0.3950594263473539,0.685990713774554,yes,own,3,skilled,1,none,none,yes,'male single',car,furniture/equipment,2,'>=1000'
532,49,'no checking',good,5668,'critical/other existing credit',12,'>=7',1,0.30486478145894036,0.4831617315836877,0.876260450086128,1.035573451960601,0.8872027981036396,0.8215027110114569,0.7935649905908693,0.8946904158303206,0.3932373120089311,0.7065669498219336,yes,rent,2,skilled,1,none,none,yes,'male single','life insurance',furniture/equipment,4,'no known savings'
533,43,'<0',bad,4854,'critical/other existing credit',12,'>=7',2,0.6624579713942597,0.5587485108035085,0.4143814061261271,0.9148931492088761,1.2259866922135674,1.486562158661724,1.2409432677974899,1.3933668420922158,0.9888514954276346,0.3594546532809122,yes,rent,3,skilled,1,'co applicant',none,yes,'male single','life insurance','new car',4,'<100'
534,23,'<0',bad,3387,'existing paid',24,'<1',1,0.6130996783080134,0.6482981110474347,1.2926209177335637,1.2169938946122545,0.8489445102016612,0.7083534107451132,0.2872479609487283,1.072240069562991,0.9662470940749364,0.4022901554731221,yes,rent,4,'unskilled resident',1,none,none,yes,'female div/dep/mar','real estate',furniture/equipment,4,'<100'
535,64,'no checking',good,1343,'existing paid',13,unemployed,1,0.23164767357155114,0.589666937052885,0.9660615533996528,0.4157264333346731,1.063598154128714,0.7953993410503858,0.7610266265258927,0.8713565993044408,1.4582256719826527,0.47928515101526026,yes,own,2,skilled,1,none,none,none,'female div/dep/mar','real estate',radio/tv,4,'100<=X<500'
536,35,'no checking',good,9039,'existing paid',36,'1<=X<4',1,0.2672200899904625,0.510978211923335,1.3813993692743338,0.7781216666727853,0.7282921608230708,1.7671186880610343,1.4657886002300482,0.8135758247529102,0.8654595783244351,0.8105784449314518,yes,'for free',2,'unskilled resident',2,none,none,yes,'male single','no known property',education,4,'no known savings'
537,40,'0<=X<200',good,3659,'critical/other existing credit',18,unemployed,3,0.5382543078709736,0.47340541730535596,1.2012621327895943,1.5433441183904986,0.6800825423255731,1.4858778936040795,1.4038512815225244,0.7409561004659722,1.169619969773735,0.5328336182253889,yes,own,3,'unemp/unskilled non res',2,none,none,yes,'male mar/wid',car,business,3,'<100'
538,34,'no checking',good,1713,'existing paid',12,'<1',1,0.3323330978729246,0.713177179080092,1.0183297562812172,1.2574107471028841,0.7430029285725486,1.2762445255972,1.3874069678438263,1.1907874707881119,1.1241517740725286,0.5102265057662421,yes,own,4,skilled,2,none,none,none,'female div/dep/mar',car,radio/tv,3,'<100'
539,32,'<0',bad,1569,'all paid',18,'4<=X<7',2,0.5596833226781713,0.6413298474260504,1.053478400566072,0.6532820368965399,1.213003724315651,0.7601102370564398,1.3997449527179846,0.749346129335913,1.1119799267539978,0.5936444820268661,yes,'for free',4,'unskilled resident',2,none,none,none,'male single','no known property','new car',4,'<100'
540,31,'no checking',good,2087,'existing paid',12,'4<=X<7',2,0.7138392847727363,0.6179821641392672,0.6803271794077487,1.1952496284683134,0.7512259076664038,1.3518710181750624,1.3572224291217925,1.4360381993760953,0.9914208042277077,0.3497021075072745,yes,rent,4,'high qualif/self emp/mgmt',2,none,none,yes,'male single',car,radio/tv,2,'<100'
541,26,'0<=X<200',good,1913,'critical/other existing credit',12,'4<=X<7',1,0.20144027295911582,0.4217978166282898,1.0199676982552581,1.04949009839578,1.3553570942186397,0.8636138488745968,0.9787665100767263,0.8566763484684249,0.9351789843152766,0.6745198111433681,yes,own,4,skilled,1,none,none,none,'male single','life insurance','domestic appliance',3,'<100'
542,37,'0<=X<200',good,1461,'critical/other existing credit',9,'>=7',3,0.618664104505568,0.7469135927849258,0.9498447786128396,0.5526731122960902,0.549852268095745,0.7114636991722134,1.587219702185685,0.7384956306903772,0.5920141396587854,0.4499422314641607,yes,own,2,'unskilled resident',1,none,none,none,'male single','real estate',radio/tv,4,'<100'
543,40,'0<=X<200',good,1232,'critical/other existing credit',11,'1<=X<4',2,0.24860592181866045,0.5113657345293726,0.7175594835421365,0.859248828528272,1.1897159954749514,0.7598473267560555,0.7615315968591316,1.5903370978421214,1.4628669784741968,0.48516665278589155,yes,own,4,skilled,1,none,none,none,'female div/dep/mar',car,'new car',4,'>=1000'
544,31,'>=200',good,3216,'critical/other existing credit',24,'1<=X<4',2,0.42956275078588935,0.5523743538560717,1.5633184481077538,0.7945736895043185,0.7379273805592947,1.3260933494175038,0.864517006164098,1.0030196864315233,0.2998158662108387,0.4472507706656379,yes,own,3,skilled,1,none,none,yes,'male single',car,radio/tv,2,'no known savings'
545,25,'no checking',good,5534,'critical/other existing credit',30,'4<=X<7',2,0.15282110883919045,0.5638337665438649,1.2973153321150406,1.1684669922136663,0.9350122993251555,0.7393564020769405,1.3834618042271685,0.7101142463456375,1.5156389742048169,0.5063805869753483,yes,own,4,skilled,1,none,none,none,'female div/dep/mar',car,radio/tv,2,'<100'
546,34,'0<=X<200',good,1761,'critical/other existing credit',12,unemployed,2,0.5750344497976443,0.4377329379785321,1.1885103401225563,0.6419946071205621,0.6855664193987137,0.7369346461126455,0.9459944108459442,1.450141598398449,1.285415351222713,0.5995943250241866,yes,own,4,'high qualif/self emp/mgmt',1,none,none,yes,'male single',car,'used car',2,'<100'
547,60,'no checking',good,2109,'delayed previously',24,'>=7',2,0.2945547197477173,0.5953297508696711,1.0208779607440053,1.5269264586725346,1.1406202970712986,1.095176197833133,1.0226393239312748,0.8357711594019128,0.9555606540557674,0.37953829163460584,yes,'for free',4,skilled,1,none,none,yes,'male single','no known property','new car',4,'<100'
548,21,'0<=X<200',bad,3880,'existing paid',30,'1<=X<4',1,0.306163024752812,0.584036331713114,0.9822368767969012,1.2700303148581555,0.7767637087045102,1.13417770726449,1.2334264558433374,1.5779937806134912,1.185668338582016,0.5745276111180224,yes,rent,2,skilled,1,'co applicant',none,none,'female div/dep/mar',car,furniture/equipment,4,'100<=X<500'
549,55,'no checking',bad,1514,'delayed previously',12,'>=7',2,0.5397762433457975,0.509083765927174,0.6435100065492027,1.351424952711164,1.0975210314372867,1.0526804541908183,0.2946053627263948,1.3575238982983509,1.2993615530734692,0.4899414937534249,yes,'for free',4,skilled,2,none,none,none,'male single','no known property',repairs,4,'>=1000'
550,38,'0<=X<200',bad,1212,'critical/other existing credit',24,'<1',2,0.6053203079438144,0.6155023504676548,0.8157635149595365,1.213776810846236,0.767982989591768,1.3384013290926515,1.3447815376387058,0.4920082319513054,1.3930961039241356,0.5216236004034474,yes,own,4,skilled,2,none,bank,none,'male single','no known property',radio/tv,4,'100<=X<500'
551,64,'no checking',good,1745,'existing paid',10,'1<=X<4',1,0.563541545990591,0.6451097983011185,1.28273347945873,1.1518206667242148,0.9588622048631559,0.6019654631175202,0.7933269794177458,0.9195232352711389,0.6696629693173809,0.4428175365477963,yes,own,2,skilled,1,none,none,yes,'female div/dep/mar',car,'new car',4,'<100'
552,59,'0<=X<200',bad,6057,'all paid',48,'>=7',1,0.4658396665371327,0.40963651673713214,0.5197207200633771,1.1058172564363877,1.226935872988342,1.069970695343962,0.6095128045300026,1.693637429482818,0.6808292342276441,0.39603141259332575,yes,rent,4,skilled,1,none,none,none,'female div/dep/mar','no known property',business,3,'<100'
553,54,'<0',good,1348,'critical/other existing credit',12,'>=7',1,0.32715092575135224,0.5406094751971602,0.912830627315258,0.7500012635945552,0.8419269690048379,0.6879962154327643,0.376634837101553,0.7646473670875471,1.5535974203063994,0.5116271618132674,yes,own,4,skilled,1,none,none,none,'male single','real estate','used car',3,'<100'
554,31,'no checking',good,8900,'delayed previously',36,'4<=X<7',1,0.5758609400757096,0.6619141369887531,1.2306592480081544,0.43799964882056874,1.4532513302448455,1.1203183897776605,0.7141459101739716,0.6919734440167338,1.2068153246360152,0.4725506859992653,yes,own,3,'high qualif/self emp/mgmt',2,none,stores,yes,'male single',car,'used car',2,'no known savings'
555,47,'>=200',good,3279,'critical/other existing credit',30,'>=7',1,0.287951846544511,0.6034249918444683,1.336740077674755,1.2738233482551014,1.1543244996120896,0.2619666618873251,0.5610954985625711,0.7154976670914293,1.1090358517139232,0.5948056378526427,yes,own,4,skilled,1,none,none,none,'male single','life insurance',radio/tv,4,'<100'
556,57,'no checking',good,1235,'critical/other existing credit',11,unemployed,3,0.47745350844375417,0.6474195229035558,1.4262547033090356,0.8240405564819447,1.0354210851942438,0.8597512204038901,0.5386598612171201,1.6242678375372739,0.5966685246969721,0.5582106997800348,yes,own,4,'unskilled resident',1,none,none,none,'female div/dep/mar','real estate',radio/tv,4,'100<=X<500'
557,27,'<0',good,3434,'delayed previously',15,'>=7',2,0.5252100104349468,0.6952288327747378,1.0111011098245473,0.6686489468658341,1.1440192964401494,1.1737394201220521,1.249209733138498,1.1446541452280359,1.1257465053030864,0.5658282040004182,yes,own,1,'unskilled resident',1,none,none,none,'female div/dep/mar','life insurance',furniture/equipment,4,'<100'
558,54,'<0',bad,2834,'existing paid',48,'1<=X<4',1,0.33165297635327273,0.6132347543291571,0.689500375207264,0.692825833109816,0.7270231484189735,0.8178208139348224,1.340712822026549,0.7268988079622758,1.2984903292041166,0.45785328160787875,yes,own,3,skilled,1,none,none,none,'male single',car,'domestic appliance',4,'<100'
559,27,'0<=X<200',good,1357,'existing paid',9,'>=7',2,0.5147617624602522,0.5432986191028288,0.6467467305513622,1.0341020391222728,0.86347636788808,1.1657162890415615,0.7145039906821025,1.5190278715386407,0.44551199248966644,0.33564334019519215,yes,own,4,'unskilled resident',1,none,none,none,'male single',car,radio/tv,4,'<100'
560,35,'no checking',bad,2465,'existing paid',24,'>=7',2,0.5200546160603678,0.5174637182864695,0.5297554993610245,0.4745443052373341,1.428757653927033,1.1487478415187815,0.6051685618450574,1.3739673069899419,1.4349404451149557,0.4588049537390244,yes,own,3,skilled,1,none,bank,yes,'male single',car,radio/tv,2,'500<=X<1000'
561,59,'<0',good,1564,'existing paid',9,'4<=X<7',1,0.6217878289995258,0.6050049357011036,1.1975562524235948,1.3871525414383117,1.414714110836849,1.0267180632050819,1.3247085598960773,0.981009946189192,0.7289734607819628,0.5744023712271602,yes,own,3,skilled,1,none,none,none,'male single','real estate',radio/tv,4,'<100'
562,37,'>=200',good,1225,'existing paid',10,'1<=X<4',1,0.282551475678507,0.5453163875294132,1.065491384206387,1.3727009921911617,0.5997170536651939,1.0387854111021375,0.6926752882476994,0.8039738431543806,0.726713343042826,0.57720824874121,yes,own,2,skilled,1,none,none,yes,'male single',car,'domestic appliance',2,'<100'
563,33,'0<=X<200',good,6247,'delayed previously',24,'<1',1,0.4678899911612072,0.5734791479197179,1.3859237190587583,1.10399161120977,0.8205522767458735,1.433334084885774,0.6444173659293126,1.059503764396639,0.7142926667681548,0.5757188535552076,yes,own,1,skilled,1,none,none,none,'male single',car,radio/tv,2,'<100'
564,29,'<0',bad,768,'existing paid',24,'>=7',1,0.31334659853006025,0.6695410244119329,1.6229149189269665,0.7301804530186785,1.1848367686885304,1.170203625041161,0.651546845408921,1.2709828028896932,1.0372096184858615,0.2857341919665761,yes,own,4,skilled,1,none,bank,none,'female div/dep/mar',car,'new car',2,'no known savings'
565,33,'0<=X<200',good,1262,'existing paid',8,'1<=X<4',1,0.22430482953538572,0.6888817165908329,0.8767021723591826,0.9651338931209812,0.6504431342621705,1.00412983762777,1.4056281222590001,0.9098196767015829,0.828229275645566,0.6365194695968102,no,own,4,skilled,1,guarantor,none,none,'male single','real estate',radio/tv,2,'<100'
566,25,'<0',bad,2076,'existing paid',18,'1<=X<4',2,0.38731752395194613,0.6135540132486722,0.9006379355359416,0.9304460532147134,1.0865590026593002,0.8850579237966612,1.1129624131478846,1.340562533709204,0.7175724635280275,0.2200989109958139,yes,rent,4,skilled,1,none,bank,none,'female div/dep/mar',car,radio/tv,4,'<100'
567,36,'0<=X<200',bad,4106,'no credits/all paid',24,'1<=X<4',3,0.37702175157675666,0.41977534404213573,0.8631792677185222,1.0602179631408093,1.7471651821963174,0.684159474786532,0.803303202123691,1.1603382089680685,0.8324789335163439,0.27116735509128753,yes,own,1,'unskilled resident',1,none,none,yes,'male single','real estate',business,4,'<100'
568,32,'no checking',good,2701,'existing paid',18,'4<=X<7',1,0.38649968558792924,0.6218899748088694,1.4234726585140496,0.85861327078318606,0.6884256475188386,1.5723727478453409,1.1378356663086946,1.2236256598924995,1.1299256855960316,0.6586121190856269,no,own,4,skilled,1,none,none,none,'male single','life insurance','new car',3,'no known savings'
569,34,'no checking',good,2577,'critical/other existing credit',24,'>=7',1,0.45509586339316815,0.6303120939210362,1.1481155704499015,0.5084513683209967,1.0351921946868181,0.6374929847484312,0.8736177828904367,1.1285193842804833,1.0286493948212563,0.4518507403692046,yes,own,2,skilled,1,none,none,none,'male single',car,radio/tv,2,'>=1000'
570,20,'0<=X<200',good,741,'delayed previously',12,'1<=X<4',2,0.4938420849617679,0.588452299576872,1.6419897243659625,1.0318122142823465,1.0279337750131878,1.3073237101993125,0.7431967578208818,1.1870716552955911,1.4236134727538696,0.7476941519035103,yes,rent,4,skilled,1,'co applicant',none,none,'male mar/wid','real estate',radio/tv,4,'<100'
571,21,'<0',bad,1631,'existing paid',24,'1<=X<4',1,0.7617988308167277,0.7836672317733893,0.7360657639529032,1.1778914449478943,0.9608871842977816,1.071006876994787,1.2570325853334656,0.7168786788289462,0.6100232807491477,0.3805439261692204,yes,rent,2,'unskilled resident',2,none,none,none,'male single','real estate',radio/tv,4,'<100'
572,44,'<0',bad,1414,'all paid',18,'1<=X<4',1,0.26287870206617947,0.62024970480844,0.8304484274060435,0.5465971028372851,0.9818930341797116,1.2376703957094382,1.1868039386054765,1.10313522290782,0.6659857884043247,0.15778703565605268,yes,own,4,skilled,1,none,bank,none,'male single',car,furniture/equipment,3,'<100'
573,41,'<0',good,1029,'existing paid',6,'<1',1,0.16574413100625274,0.588502446420895,0.5834262018732277,1.1188864963201017,1.2277945678608868,0.946571890350919,0.6191985261316231,1.2523573857734465,0.42508849583303837,0.7187183540561164,yes,own,3,'unskilled resident',2,none,none,yes,'male single','real estate','new car',4,'<100'
574,26,'<0',bad,2829,'no credits/all paid',18,'<1',1,0.34586525903019016,0.40435568756210566,1.4099498131892751,1.5949553538308032,1.4043789949849232,0.653705247177585,0.4275587426149278,1.186577323309792,0.9737244754615574,0.4736024341727586,yes,rent,1,skilled,1,none,none,none,'female div/dep/mar','life insurance',furniture/equipment,4,'<100'
575,53,'no checking',bad,7181,'all paid',30,unemployed,1,0.6424648571111476,0.4899580443388942,0.92065069551188,1.313677205825944,0.42012473449311855,1.5276138647511088,0.568461206758873,1.5078393892818462,1.4245153884522503,0.22242877178946519,yes,own,4,'high qualif/self emp/mgmt',1,none,bank,yes,'female div/dep/mar','real estate','used car',1,'no known savings'
576,23,'<0',good,1082,'existing paid',12,'1<=X<4',1,0.44485759099339695,0.7179790087688416,1.2141107545034326,0.6548829894579398,0.8795149075729927,0.8288010729734143,0.7569447182364077,0.6563207677552386,1.6379725463576555,0.4268223030648467,yes,rent,4,skilled,1,none,bank,yes,'female div/dep/mar','life insurance',education,4,'no known savings'
577,26,'>=200',good,2172,'existing paid',24,'1<=X<4',1,0.36017734422047815,0.48889523079111247,1.0929066966454644,1.2308248952611338,0.4081963402643347,0.6163973871149788,1.0174958290327445,1.209086025728904,1.2392348598952843,0.2701955052996512,yes,own,2,skilled,1,none,none,none,'male single','real estate',furniture/equipment,2,'<100'
